Bowler,Runs,PitchX,PitchY
S Snater,0,7.3383491,-0.2994696
S Snater,1,7.1563122,-0.1578522
S Snater,0,8.5177364,0.2685964
S Snater,0,6.2031373,0.277795
JA Porter,0,9.026651,-0.4937856
JA Porter,0,7.4434383,-0.288318
JA Porter,0,8.3948248,-0.3906229
JA Porter,0,6.1651349,-0.3910774
S Snater,1,5.974113,-0.3195119
S Snater,0,7.5062832,-0.1899791
S Snater,0,7.5896899,-0.4977669
S Snater,0,8.8809932,-0.4267805
S Snater,0,6.7185947,-0.5018742
S Snater,0,6.4907711,-0.3858359
JA Porter,0,7.782613,-0.4215193
JA Porter,2,6.1821895,-0.2467359
S Snater,0,7.4333034,-0.3088327
S Snater,0,6.3329338,-0.321644
S Snater,0,8.9856701,-0.5144301
S Snater,0,8.998774,-0.4186964
S Snater,0,9.6604061,-0.4040559
S Snater,0,7.7979601,-0.54021
JA Porter,4,9.6285374,-0.6056341
JA Porter,0,7.4986672,-0.4356665
NRM Thain,1,8.7627839,-0.5600572
NRM Thain,4,7.4464194,-0.5818168
NRM Thain,1,10.8379658,-0.8533496
NRM Thain,0,9.3246842,-0.5936528
NRM Thain,1,9.0748612,-0.5185772
NRM Thain,1,11.4830002,-0.6981161
JA Porter,0,8.8847195,-0.4994631
JA Porter,0,8.4500927,-0.5901196
JA Porter,0,9.2059155,-0.5612016
NRM Thain,0,10.0547736,-0.6581772
NRM Thain,0,8.0534702,-0.4875483
NRM Thain,4,10.8370936,-0.7962219
NRM Thain,0,8.2803012,-0.5354336
NRM Thain,1,8.9595387,-0.5767578
NRM Thain,1,8.9170299,-0.2914748
S Snater,4,8.117428,-0.6246815
S Snater,0,7.2238104,-0.3949049
S Snater,0,6.2444574,-0.1557379
S Snater,0,6.7363834,-0.2486688
S Snater,0,7.1210841,-0.3345135
S Snater,0,7.6225326,-0.3553744
SR Harmer,0,6.977153,-0.407826
SR Harmer,0,6.1854411,-0.470483
SR Harmer,0,6.6993099,-0.5238818
SR Harmer,0,5.7896353,-0.6182821
SR Harmer,1,6.6156156,-0.5847311
SR Harmer,0,5.6672,-0.4115148
S Snater,0,5.3823845,-0.0243482
S Snater,2,9.6745138,-0.6438303
S Snater,0,7.3808022,-0.3863013
S Snater,0,7.9705343,-0.4892759
S Snater,0,5.6381727,-0.272764
S Snater,0,9.0496237,-0.4175833
SR Harmer,2,6.5482328,-0.1993708
SR Harmer,0,4.6657447,-0.401524
SR Harmer,1,5.7152476,-0.4494707
SR Harmer,2,4.5797872,-0.5102983
SR Harmer,0,4.6779743,-0.4933985
S Snater,0,6.6839004,-0.3232109
SR Harmer,2,4.940582,-0.3466386
SR Harmer,4,3.8268386,-0.5781013
SR Harmer,0,5.2597175,-0.2953892
SR Harmer,1,6.0086156,-0.4670317
SR Harmer,0,5.3631959,-0.4002854
SR Harmer,1,5.0122145,-0.5261822
SJ Cook,0,9.1089223,-0.3301663
SR Harmer,0,5.1201851,-0.2313948
SR Harmer,0,4.3985299,-0.4337402
SR Harmer,0,5.9720581,-0.4697173
SR Harmer,0,2.7492192,-0.3291676
SR Harmer,0,4.9233298,-0.1919979
SR Harmer,1,4.4140084,-0.5842286
SR Harmer,0,5.8407608,-0.469132
SR Harmer,0,4.1080426,-0.5785815
SJ Cook,0,8.668842,-0.2296071
SJ Cook,1,6.7006234,-0.3785635
J Leach,0,6.5498897,-0.4337104
J Leach,0,7.3294886,-0.2914041
J Leach,0,7.8348813,-0.5628094
BJ Gibbon,0,6.1402655,0.587557
J Leach,4,6.7690989,-0.3357198
J Leach,0,7.7178057,-0.4974402
J Leach,0,5.7366404,0.2226217
J Leach,0,6.7023761,-0.2393937
J Leach,0,6.7589937,0.4030574
J Leach,0,7.7652659,0.3392495
J Leach,0,6.9495704,0.4635517
J Leach,0,5.8240768,0.3952516
J Leach,0,5.8126687,0.4661389
BJ Gibbon,0,7.285809,0.2819611
J Leach,0,5.5536302,-0.340318
J Leach,0,6.1587791,-0.7316943
J Leach,0,6.3299916,-0.4853061
J Leach,1,6.6136451,-0.1831348
J Leach,0,5.4242323,0.3262372
J Leach,0,3.6756782,0.3925386
J Leach,0,6.5476869,0.4413557
J Leach,0,5.2663331,0.3332862
MJ Waite,0,6.8214182,-0.0014867
MJ Waite,0,6.4615615,0.0394001
MJ Waite,0,7.5397527,0.1301552
MJ Waite,0,8.5380829,-0.0252674
J Leach,0,6.3619392,0.2757705
J Leach,0,6.7375109,0.1824181
J Leach,4,3.5741117,0.0779468
J Leach,1,6.3098676,0.3024549
J Leach,0,7.5815001,0.3817873
MJ Waite,0,6.7527623,-0.0777829
MJ Waite,0,8.8127894,-0.112555
MJ Waite,0,7.532699,0.0587369
MJ Waite,0,6.5222093,0.0622877
JO Holder,0,8.9862852,-0.2839243
JO Holder,0,8.2057323,-0.1264994
JO Holder,0,5.5160803,-0.0245332
JO Holder,0,4.1484332,0.3200087
JO Holder,0,6.5405172,-0.0879734
MJ Waite,0,7.1090804,-0.0414414
MJ Waite,0,5.9876348,0.1123725
MJ Waite,0,6.0674202,0.0932243
MJ Waite,0,6.6177178,0.1238194
MJ Waite,0,6.9477231,0.1561666
JO Holder,0,8.0845346,-0.260009
JO Holder,0,6.2989118,-0.0581774
JO Holder,0,5.7449704,-0.3374896
JO Holder,0,7.447225,0.1964511
JO Holder,0,5.6887321,-0.0113676
MJ Waite,2,4.1457542,0.0197295
MJ Waite,1,7.8478673,0.0367899
MJ Waite,0,8.8622243,0.0387507
MJ Waite,0,7.0510795,0.1713322
MJ Waite,0,5.5001301,0.0677738
JO Holder,4,4.3675203,0.6054779
JO Holder,0,6.0688653,0.2155176
JO Holder,0,5.5504211,0.8785849
JO Holder,0,4.5872203,0.1235325
JO Holder,2,4.6983321,0.5902096
JO Holder,0,5.9744111,0.5031223
MJ Waite,0,6.4448286,0.0465983
MJ Waite,2,7.5165505,0.0896388
MJ Waite,2,6.7596879,0.022491
MJ Waite,0,6.6781492,-0.038429
MJ Waite,0,7.2156349,0.1270636
MJ Waite,0,8.12805,0.3579082
JO Holder,0,6.0671753,-0.0773863
JO Holder,0,7.6583959,-0.2851542
JO Holder,0,7.1196743,-0.1572
JO Holder,0,7.0681911,-0.0665716
JO Holder,0,6.820331,-0.262149
JO Holder,0,7.0391561,-0.2032727
BJ Gibbon,0,6.3643249,0.6316514
BJ Gibbon,4,5.8359958,0.1176076
BJ Gibbon,0,5.2177081,0.3013555
JO Holder,1,6.2288761,-0.0439759
JO Holder,0,6.6013976,-0.0406433
JO Holder,0,5.1439338,0.0613079
AW Finch,0,6.0374194,0.8052612
AW Finch,0,5.8520373,0.4016472
AW Finch,0,8.2944969,0.730038
AW Finch,1,6.9274585,0.4733717
BJ Gibbon,0,5.1356136,0.3056229
AW Finch,0,6.5807935,0.6029776
AW Finch,0,7.5514294,0.3728506
AW Finch,0,4.6471992,0.5607665
AW Finch,0,7.8903214,0.5795953
BJ Gibbon,0,6.3249397,-0.3420081
AW Finch,0,7.821581,0.546625
AW Finch,0,6.6621875,0.8323594
AW Finch,0,5.6308953,0.6989128
AW Finch,0,3.1344829,0.4545216
AW Finch,0,4.6691792,0.6527339
AW Finch,0,5.8933629,0.5668271
AW Finch,0,5.8922864,-0.2127741
AW Finch,0,6.6616316,-0.1511338
AW Finch,0,5.7658788,-0.2020276
BJ Gibbon,0,8.0036312,0.4438716
BJ Gibbon,0,7.0364539,-0.4252146
BJ Gibbon,0,7.6033215,-0.5694417
JO Holder,0,4.3702696,-0.2399419
JO Holder,4,3.122311,-0.3169988
JO Holder,0,5.1824042,-0.6756086
JO Holder,0,4.4688424,-0.432182
JO Holder,2,4.6879216,-0.3018662
J Leach,0,7.267894,-0.1621487
J Leach,0,8.1911978,-0.1419463
J Leach,0,6.2644044,-0.1118593
J Leach,0,5.5700075,-0.0437487
J Leach,0,5.7945811,-0.074828
J Leach,4,5.0742563,0.0228522
JO Holder,0,8.5460038,-0.4087128
JO Holder,0,6.9022576,-0.5812494
JO Holder,2,4.7014193,-0.0479161
JO Holder,0,3.9600279,-0.043606
J Leach,0,7.4757299,0.36758
J Leach,0,5.7869169,0.5278819
J Leach,1,5.3786846,0.1586625
J Leach,0,8.7858494,-0.5563696
J Leach,0,4.8653899,0.2662945
JO Holder,0,9.0557211,-0.5284681
JO Holder,0,5.6658964,-0.6164084
JO Holder,0,5.9112124,-0.4415439
JO Holder,0,6.8526079,-0.5003675
JO Holder,0,3.8861567,-0.5371569
JO Holder,0,5.1734979,-0.4419084
J Leach,0,5.5475673,0.3032051
J Leach,0,4.9339278,0.5466616
J Leach,0,8.1504179,-0.5726307
J Leach,4,8.4036636,-0.7415521
J Leach,0,6.3142769,-0.5469994
J Leach,0,6.5697861,-0.1876532
JO Holder,1,4.8172195,-0.2375541
JO Holder,0,7.9636896,-0.572062
JO Holder,0,6.591814,-0.8637277
JO Holder,0,7.2578184,-0.4451425
JO Holder,0,7.1130167,-0.2384744
JO Holder,0,6.0789788,-0.3635579
J Leach,0,7.7022898,-0.4546839
J Leach,0,7.2154027,-0.1971588
J Leach,0,5.0509979,-0.4569431
J Leach,0,7.0357545,-0.6856865
J Leach,0,5.9088952,-0.2792632
J Leach,0,7.8788601,-0.5134674
JO Holder,0,8.129566,-0.3352614
JO Holder,0,4.989113,-0.3754461
JO Holder,0,5.2853002,-0.0734046
JO Holder,0,6.6731172,-0.3157617
JO Holder,0,4.0069829,-0.3288321
J Leach,0,6.6265162,-0.2956364
J Leach,0,7.9245991,-0.1748733
J Leach,0,7.2468188,-0.5400287
J Leach,0,6.6658921,-0.3290062
J Leach,0,7.5493433,-0.2781936
J Leach,0,7.3074854,-0.5373313
MJ Waite,0,4.9419357,-0.1687917
MJ Waite,0,7.2578992,-0.0853243
MJ Waite,0,7.3754972,-0.2011435
MJ Waite,1,6.4986454,-0.1019666
AW Finch,4,7.4952013,-0.4041621
AW Finch,1,8.2194077,-0.0410794
AW Finch,0,7.2985009,-0.2376163
AW Finch,0,7.1503329,-0.2168762
MJ Waite,4,5.953133,0.0998589
MJ Waite,1,5.8332467,-0.0870293
MJ Waite,0,5.6180284,-0.2399822
MJ Waite,0,7.2514481,-0.2113673
MJ Waite,0,6.0688036,-0.0218178
AW Finch,0,7.2669928,-0.0276199
AW Finch,0,7.2727226,-0.1351438
AW Finch,0,6.7650448,0.025819
AW Finch,3,7.9312924,-0.0826679
AW Finch,1,4.9298515,-0.0275374
AW Finch,0,5.2439751,-0.1180404
MJ Waite,0,6.9078813,-0.2398471
MJ Waite,0,7.7271705,-0.1325567
MJ Waite,0,7.0997163,-0.2710668
AW Finch,1,8.5417142,-0.0320759
AW Finch,0,6.3243782,-0.2186425
AW Finch,0,12.0447264,-0.2415115
AW Finch,0,6.1197522,-0.1611246
AW Finch,0,6.0486929,-0.1967599
MJ Waite,0,8.1659791,-0.2563466
MJ Waite,0,5.9887075,-0.1661812
MJ Waite,0,6.2652927,-0.0428785
MJ Waite,0,7.8886049,-0.2226011
BJ Gibbon,0,8.2235328,-0.2337599
BJ Gibbon,0,7.840231,-0.1011183
BJ Gibbon,0,7.0702788,-0.3141878
BJ Gibbon,0,6.0123023,-0.3706875
BJ Gibbon,4,6.0185265,-0.6518584
BJ Gibbon,0,7.8742885,-0.4473134
BJ Gibbon,0,5.3692815,-0.6575142
BJ Gibbon,0,5.7933406,-0.2023675
BJ Gibbon,0,7.6820766,-0.1937668
BJ Gibbon,1,6.7470314,-0.3550742
BJ Gibbon,0,3.7577747,-0.8462542
BJ Gibbon,0,7.6009835,-0.0665874
BJ Gibbon,0,6.2227451,0.008192
BJ Gibbon,0,7.8765869,-0.0928164
BJ Gibbon,0,7.507989,0.246325
AW Finch,0,7.3283892,-0.3024621
AW Finch,0,6.63979,-0.0475859
AW Finch,0,7.3923045,-0.179858
BJ Gibbon,1,5.8617435,0.2486371
BJ Gibbon,4,5.7208769,-0.1240703
BJ Gibbon,0,6.7783705,-0.4560711
BJ Gibbon,0,4.0084266,-0.3814615
BJ Gibbon,0,4.9709762,-0.4001053
AW Finch,0,6.4323133,-0.247251
AW Finch,0,2.9191313,-0.0880177
AW Finch,4,4.5307921,-0.0552838
AW Finch,0,3.2098362,-0.0751035
AW Finch,4,11.5568025,-0.3346133
BL D'Oliveira,0,4.0410526,-0.2159656
BL D'Oliveira,0,6.5962111,-0.4490982
BL D'Oliveira,0,4.3035953,0.0188033
BL D'Oliveira,0,3.9533442,-0.1331077
JO Holder,0,3.9885589,-0.4173924
JO Holder,0,5.6977031,-0.5498012
JO Holder,0,5.4169893,-0.5297543
JO Holder,0,6.3725863,-0.3318697
JO Holder,0,4.0933732,0.134906
JO Holder,0,3.9077052,-0.1621888
BL D'Oliveira,0,5.922582,-0.002504
BL D'Oliveira,0,5.0177608,0.6527161
BL D'Oliveira,1,6.3890792,0.823213
BL D'Oliveira,0,4.9876203,-0.2241143
JO Holder,0,5.7439692,-0.1212729
JO Holder,0,6.5873875,-0.0194022
JO Holder,0,4.795793,0.2684494
JO Holder,0,10.6373495,-0.491589
BL D'Oliveira,1,4.4283128,-0.3531758
BL D'Oliveira,0,5.0513253,-0.2494803
BL D'Oliveira,1,7.2584295,-0.4050886
BL D'Oliveira,0,4.2790525,-0.1375713
JO Holder,0,6.8930683,-0.3675466
JO Holder,0,5.2954937,-0.0135779
JO Holder,0,6.7539908,-0.6101021
JO Holder,0,4.6932116,-0.2746234
MJ Waite,0,6.06179,-0.0899311
MJ Waite,0,5.2780952,-0.0211158
MJ Waite,0,5.8471737,-0.3279432
MJ Waite,0,6.8631354,-0.1285689
JO Holder,4,7.6268452,-0.2626953
JO Holder,0,7.3620811,-0.5827395
JO Holder,4,5.5383084,-0.1599673
JO Holder,0,7.3509078,-0.367596
JO Holder,0,5.1868972,-0.3981603
MJ Waite,1,7.034743,-0.0929795
MJ Waite,0,6.8749934,-0.3260378
MJ Waite,0,6.4348199,-0.3354792
MJ Waite,0,5.6719623,-0.0704039
MJ Waite,0,6.5180112,-0.3511211
JO Holder,0,5.629463,-0.348005
JO Holder,0,5.2063821,-0.3486431
JO Holder,0,6.0115923,-0.4749477
JO Holder,4,5.9800353,-0.4982992
JO Holder,0,8.1771074,-0.3386671
JO Holder,0,7.784335,-0.4800602
MJ Waite,0,6.0172222,-0.3941385
MJ Waite,0,7.6305383,-0.1741605
MJ Waite,0,6.9863069,-0.3341021
MJ Waite,1,6.9979291,0.0145015
MJ Waite,0,6.4901028,-0.4792438
MJ Waite,0,7.0857527,-0.3794014
MJ Waite,0,3.6059159,-0.2266948
MJ Waite,0,4.7857874,-0.2586859
MJ Waite,1,5.696118,-0.3865898
AW Finch,0,7.8984476,-0.2645775
AW Finch,0,7.3756814,-0.1869467
AW Finch,0,8.855925,-0.2743354
AW Finch,1,6.1463854,-0.253836
MJ Waite,4,6.4051676,-0.2089416
MJ Waite,1,7.7094937,-0.1137048
MJ Waite,0,8.6292903,-0.243764
AW Finch,4,9.0627917,-0.3492325
AW Finch,4,8.4429415,-0.3144525
AW Finch,1,5.1794466,-0.1636248
AW Finch,0,11.9500798,-0.1381678
MJ Waite,1,6.0410947,-0.0282793
MJ Waite,1,7.4784178,-0.2376239
MJ Waite,0,6.2382135,-0.3265266
MJ Waite,0,6.6534036,-0.32957
MJ Waite,0,6.1853577,-0.3158826
AW Finch,0,6.3823997,-0.0915343
AW Finch,1,4.7351134,0.0326777
AW Finch,0,7.3436616,-0.197554
AW Finch,1,5.043225,0.0046846
AW Finch,0,7.7309465,-0.1971385
AW Finch,0,7.1078508,-0.3595655
BJ Gibbon,0,6.2016694,-0.4319492
BJ Gibbon,0,7.4731747,-0.2586885
BJ Gibbon,1,6.7929023,-0.5668501
BJ Gibbon,0,6.2710359,-0.547345
BJ Gibbon,1,7.3075835,-0.7155159
BJ Gibbon,1,8.164158,-0.5676525
AW Finch,0,7.8758928,-0.2012777
AW Finch,2,8.0696378,-0.2775126
AW Finch,0,5.3605533,-0.1288349
AW Finch,1,8.9523745,-0.3924101
AW Finch,1,8.5790471,-0.2944048
AW Finch,4,7.1193674,-0.4418846
BJ Gibbon,0,7.5816931,-0.4351148
BJ Gibbon,0,2.2345457,-0.4580783
BJ Gibbon,1,7.4849484,-0.4618532
BJ Gibbon,1,4.6716864,-0.3099887
BJ Gibbon,4,4.3752589,-0.3719139
AW Finch,0,9.6849868,-0.2703447
AW Finch,4,12.854195,-0.3314283
AW Finch,2,8.9857254,-0.3404253
AW Finch,0,4.7601589,0.2318319
AW Finch,0,9.3175728,-0.3442846
AW Finch,4,5.8661409,-0.252633
J Leach,1,8.8202078,-0.4892701
J Leach,0,5.1335593,-0.0833175
J Leach,0,5.9055678,-0.1895045
J Leach,0,7.2467277,-0.4407911
J Leach,0,7.5412063,-0.433152
JO Holder,0,6.8749556,-0.3449154
JO Holder,4,4.3472344,-0.1667896
JO Holder,0,6.5521046,-0.5571615
J Leach,4,6.0519075,-0.4889727
J Leach,0,7.9138782,-0.2155449
J Leach,0,6.378714,-0.3032876
J Leach,0,5.4669931,-0.2028055
J Leach,0,4.5218652,-0.0045487
J Leach,0,5.9202114,-0.3604489
JO Holder,1,6.3689592,-0.3655297
J Leach,1,7.0913584,-0.4838174
J Leach,0,7.8442859,-0.531973
J Leach,4,5.2743465,-0.4526672
J Leach,0,7.6008903,-0.1410987
J Leach,0,6.3774133,-0.1617197
JO Holder,0,6.8486922,-0.4584205
JO Holder,0,5.8264075,-0.3876207
JO Holder,0,3.1699218,-0.0504765
JO Holder,1,2.6466274,-0.0769076
J Leach,0,6.8849343,-0.415274
J Leach,0,7.6030558,-0.5452085
J Leach,0,8.3957649,-0.4109649
J Leach,0,6.824608,-0.4651627
J Leach,0,5.7335318,-0.2914053
J Leach,0,5.7818475,-0.3401112
J Leach,0,5.8534589,-0.1078769
J Leach,0,6.6952403,-0.3134879
J Leach,0,5.899238,-0.1093288
J Leach,0,3.7706885,-0.3058882
L Gregory,0,7.1923507,-0.6638074
L Gregory,0,9.9738478,-0.4921113
L Gregory,0,9.7197773,-0.4497713
L Gregory,0,9.4825254,-0.4845093
L Gregory,0,6.6948375,-0.3832355
L Gregory,0,7.012264,-0.497353
JT Ball,0,7.1114839,-0.276004
JT Ball,0,8.4026925,-0.2793651
JT Ball,1,3.0692143,-0.4051457
JT Ball,0,6.7162549,-0.3421362
JT Ball,0,6.2997458,-0.1653851
JT Ball,0,5.43449,0.1588728
L Gregory,0,7.4275802,-0.2575206
L Gregory,1,2.5132435,-0.3539153
L Gregory,0,7.6381121,-0.6507767
L Gregory,0,6.838213,-0.5991471
L Gregory,1,7.396387,-0.2965452
L Gregory,0,4.5893904,-0.3277007
JT Ball,0,7.7293606,-0.339562
JT Ball,0,7.2476992,-0.1820076
JT Ball,0,8.1225315,-0.4705978
JT Ball,0,5.1691349,0.0858151
JT Ball,0,5.8575514,-0.5618397
JT Ball,4,7.2540894,-0.8225984
L Gregory,0,5.6235609,-0.7097193
L Gregory,0,7.8440224,-0.4939363
L Gregory,0,9.9291029,-0.4725497
L Gregory,4,4.8059011,-0.4378335
JT Ball,0,3.7168401,0.0281735
JT Ball,0,5.2167912,0.0566814
JT Ball,0,6.0056056,-0.2596184
JT Ball,0,7.3445547,-0.1688013
JT Ball,0,6.3051957,-0.793715
JT Ball,0,7.2232003,-0.3075643
M Pretorius,0,6.2035811,-0.4833099
M Pretorius,4,6.6955575,-0.2887248
M Pretorius,0,4.0244575,-0.1664407
M Pretorius,0,2.6360136,-0.3340213
JT Ball,0,6.3386536,-0.2456456
JT Ball,0,7.0526091,-0.4741738
JT Ball,0,5.814045,-0.180896
JT Ball,0,7.2004172,-0.4788846
JT Ball,1,7.6985269,-0.3132908
JT Ball,0,5.8850484,-0.3292719
M Pretorius,0,6.5953989,-0.5699862
M Pretorius,0,4.6105026,-0.1546975
M Pretorius,0,7.614865,-0.3495187
M Pretorius,0,3.8267868,-0.3272387
M Pretorius,0,6.0053269,-0.2553517
M Pretorius,0,6.680328,-0.532739
JT Ball,0,6.3986972,-0.5003936
JT Ball,0,5.2336473,-0.5101734
JT Ball,0,5.9605049,-0.7166629
JT Ball,0,7.3400752,-0.5225603
JT Ball,0,7.8982031,-0.6027506
M Pretorius,0,6.6890902,-0.3400212
M Pretorius,0,6.1114059,-0.3488357
M Pretorius,0,5.4860158,-0.1621282
M Pretorius,0,6.5762524,-0.2802666
M Pretorius,0,6.6976955,-0.4097627
M Pretorius,0,6.4510347,-0.3956316
JT Ball,0,6.1968886,-0.3434258
JT Ball,0,8.4356639,-0.2778758
JT Ball,0,5.9703545,-0.3649934
JT Ball,0,8.2085428,-0.4018055
JT Ball,0,6.1458696,-0.6633105
JT Ball,0,7.2598868,-0.4398012
M Pretorius,3,7.7902032,-0.4348858
M Pretorius,0,6.9692423,-0.2641785
M Pretorius,0,7.6302854,-0.4328928
M Pretorius,0,5.0617499,-0.2444323
M Pretorius,0,7.1068607,-0.5115982
M Pretorius,0,9.0993428,-0.529454
JT Ball,0,6.5774206,-0.3359629
JT Ball,0,7.096626,-0.3375353
JT Ball,0,5.8138021,-0.4762057
JT Ball,0,7.2526697,-0.6205399
JT Ball,0,6.4548749,-0.280368
M Pretorius,0,3.8873553,-0.1763356
JT Ball,0,7.1259339,-0.2664546
JT Ball,0,6.8517524,-0.3036339
JT Ball,0,5.8629024,-0.5611853
JT Ball,0,6.7641008,-0.4195939
JT Ball,0,6.6262694,-0.3586038
KL Aldridge,0,7.9896112,-0.7635917
KL Aldridge,0,8.8109974,-0.8349149
KL Aldridge,0,8.6468445,-0.7392115
KL Aldridge,1,10.5567823,-0.701355
KL Aldridge,0,10.3618055,-0.7035748
JT Ball,0,8.4303418,-0.5284551
JT Ball,0,6.1167902,-0.1001638
JT Ball,0,5.6041577,-0.2631894
JT Ball,0,8.4620982,-0.482488
JT Ball,0,7.3876461,-0.4290238
KL Aldridge,4,8.1567982,-0.7395258
KL Aldridge,1,8.0091213,-0.5824576
KL Aldridge,1,5.0473411,-0.2260932
L Gregory,0,8.1400731,-0.308023
L Gregory,0,5.5633346,-0.2898484
L Gregory,4,9.5208932,-0.4594604
KL Aldridge,0,8.0798692,-0.4882472
KL Aldridge,0,4.3840872,-0.4672961
KL Aldridge,1,7.7259339,-0.4740405
L Gregory,0,6.6871351,-0.2900344
L Gregory,0,5.8057892,-0.3613928
L Gregory,0,7.0469379,-0.5254204
L Gregory,0,8.3185404,-0.5458305
KL Aldridge,0,2.4922358,-0.1719034
KL Aldridge,0,8.1743232,-0.79898
L Gregory,0,7.4991364,-0.3476287
L Gregory,0,6.843064,-0.4277458
L Gregory,1,5.3884146,-0.4004734
L Gregory,4,7.5129024,-0.2797504
M Pretorius,0,6.1370266,-0.1645723
M Pretorius,0,5.5426663,-0.1499449
M Pretorius,0,5.8470597,-0.2886701
M Pretorius,4,3.7754028,-0.3337283
L Gregory,0,5.0368685,-0.1042053
L Gregory,4,6.2522879,-0.3927728
L Gregory,0,9.2380469,-0.4871894
L Gregory,0,5.9556763,-0.3768918
M Pretorius,0,6.493373,-0.4462556
M Pretorius,0,3.1200613,-0.1818754
M Pretorius,0,6.309215,-0.2343937
M Pretorius,0,4.133589,-0.2670661
M Pretorius,0,6.9173839,-0.4245646
M Pretorius,2,5.0970045,-0.1338833
L Gregory,4,9.645213,-0.5302648
L Gregory,0,8.9359243,-0.4177571
L Gregory,0,8.4682249,-0.6244992
L Gregory,0,9.2649643,-0.4034972
M Pretorius,0,8.3221569,-0.4010166
M Pretorius,1,6.0842184,-0.4686685
M Pretorius,0,6.189821,-0.633766
M Pretorius,0,5.7239406,-0.188
M Pretorius,0,5.6242227,-0.0577464
L Gregory,1,4.0195241,-0.562447
L Gregory,0,11.3339733,-0.2711352
L Gregory,0,8.3203232,-0.3360899
L Gregory,0,6.8608678,-0.3879713
JT Ball,0,7.2177234,-0.4279673
JT Ball,0,6.3245957,-0.6584432
JT Ball,0,2.3873955,-0.1650422
JT Ball,4,3.6332732,-0.4006543
JT Ball,0,4.3119736,-0.1690532
JT Ball,4,6.4758926,0.0104536
M Pretorius,0,5.1266345,-0.356183
M Pretorius,0,9.0279022,-0.5491054
M Pretorius,0,7.8023016,-0.5158098
M Pretorius,0,6.8001145,-0.4658258
M Pretorius,4,4.1379158,-0.5257112
JT Ball,0,6.918877,-0.2681089
JT Ball,0,6.1611234,-0.3187175
JT Ball,0,7.8654403,-0.5081272
JT Ball,0,6.1645818,-0.4355368
JT Ball,0,7.5812603,-0.2013877
JT Ball,0,6.3737354,-0.3931902
M Pretorius,0,6.0271313,-0.4806597
M Pretorius,0,5.4897319,-0.6529913
M Pretorius,0,7.1988529,-0.4603612
M Pretorius,0,6.3687663,-0.292043
M Pretorius,0,5.5839995,-0.1494847
M Pretorius,0,7.6541467,-0.4906939
JT Ball,0,5.1415581,-0.420263
JT Ball,0,6.8386258,-0.2644855
JT Ball,0,6.3645738,-0.3785234
L Gregory,0,6.4855134,-0.3134119
L Gregory,0,7.5499379,-0.4039652
L Gregory,0,4.6223307,-0.6806588
L Gregory,0,6.041541,-0.3253868
L Gregory,0,5.0850575,-0.4870718
L Gregory,1,5.1753302,-0.1354835
JT Ball,1,5.8182186,-0.4457513
JT Ball,0,5.4094477,-0.5047516
JT Ball,2,5.2625302,-0.0411973
JT Ball,0,7.9019709,-0.3235333
JT Ball,0,7.2318695,-0.3064383
L Gregory,3,4.9222377,-0.3289873
L Gregory,0,9.6750614,-0.252337
L Gregory,0,7.046821,-0.5111695
L Gregory,0,2.2654505,-0.5183622
L Gregory,0,7.3589068,-0.4216839
JT Ball,0,5.7833974,-0.2638974
JT Ball,4,4.7699611,-0.5926336
JT Ball,0,6.0263831,-0.2678411
L Gregory,0,6.9123419,-0.3308231
L Gregory,0,7.724077,-0.3405484
L Gregory,1,5.9526685,-0.1909919
L Gregory,0,4.3822998,-0.3290301
L Gregory,4,4.4089773,-0.3190787
L Gregory,0,9.2314868,-0.4293709
L Gregory,0,5.6857169,-0.4748579
JT Ball,0,6.9798106,-0.3451537
JT Ball,0,5.2151394,-0.1232085
JT Ball,1,4.7663109,-0.0587158
JT Ball,0,6.6509938,-0.3797506
JT Ball,0,7.2478256,-0.4071354
JT Ball,0,8.3483931,-0.2627992
L Gregory,0,5.8587728,-0.3780014
L Gregory,0,8.7068939,-0.304901
L Gregory,0,6.2227991,-0.3811182
L Gregory,4,8.7183109,-0.2531862
L Gregory,0,6.1394907,-0.4570396
JT Ball,2,7.2910854,-0.1881593
JT Ball,0,8.5733493,-0.6504058
JT Ball,0,6.4769503,-0.1657683
JT Ball,4,3.7509202,-0.2157841
JT Ball,0,6.9893918,-0.3803596
JT Ball,0,9.3139633,-0.4689979
L Gregory,0,7.7050629,-0.3511898
L Gregory,1,3.7202493,-0.2258473
L Gregory,0,6.2293224,-0.3075703
L Gregory,0,7.0674516,-0.2018609
M Pretorius,0,4.3179346,-0.4554413
M Pretorius,0,6.5802102,-0.5028827
M Pretorius,0,7.8646723,-0.3659414
M Pretorius,0,7.2269489,-0.5656183
M Pretorius,0,4.9635851,-0.5584661
M Pretorius,0,6.7504097,-0.3727627
L Gregory,0,9.8930469,-0.3175482
L Gregory,0,8.1090628,-0.2149049
L Gregory,0,8.3665161,-0.3553652
L Gregory,0,5.2310442,-0.3728776
L Gregory,0,6.8450482,-0.1790368
M Pretorius,0,7.8434998,-0.4720474
M Pretorius,0,6.9895382,-0.3320366
M Pretorius,0,7.2853763,-0.4835667
M Pretorius,0,4.4084093,-0.3609266
KL Aldridge,0,7.8617748,-0.5834377
KL Aldridge,0,6.7269364,-0.284789
KL Aldridge,0,10.7700066,-0.9806293
KL Aldridge,4,9.7142502,-0.5990916
KL Aldridge,0,5.4446521,-0.6769356
KL Aldridge,1,5.4100399,-0.3838118
